created_at,tweet_id,name,screen_name,retweet_count,text,mined_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
2020-12-23 01:25:44,1341555557967261700,Arizona Republican Party,AZGOP,63,RT @SonnyBorrelli: https://t.co/3XpYOD37d2,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,https://t.co/looX4LnVOE https://t.co/3XpYOD37d2,None,None
2020-12-23 01:26:10,1341555664682967041,Arizona Republican Party,AZGOP,25868,"RT @SydneyLWatson: How did we go from ""flatten the curve"" to ""stay home until you accept communism""?",2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,"How did we go from ""flatten the curve"" to ""stay home until you accept communism""?",None,None
2020-12-23 03:14:36,1341582955483983873,Arizona Republican Party,AZGOP,1948,“[Judge Warner] pointed out that state law already gives the Legislature the power not only to issue subpoenas but also to find people in contempt for failing to comply...the remedy in that statute allows for someone who refuses to be arrested and jailed.” https://t.co/1jqQsSrXnv,2021-03-01 21:20:49.276502,6151,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 03:28:13,1341586379738931201,Arizona Republican Party,AZGOP,488,"Wow, this is the same judge who gave us our big court WIN and allowed us to inspect 100 ballots where 2 were taken from Trump and given to Biden and 1 was just simply removed from Trump. Thank you, Your Honor! 👨🏼‍⚖️ https://t.co/k7GCHTlXRZ",2021-03-01 21:20:49.276502,2288,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 03:29:34,1341586722153488385,Arizona Republican Party,AZGOP,297,RULE OF LAW!,2021-03-01 21:20:49.276502,3412,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 03:38:43,1341589024440528896,Arizona Republican Party,AZGOP,1019,"They thought after a year of separation and lockdowns that the American people would be exhausted, beaten, and disengaged. They never expected that #WeThePeople would FIGHT! 🇺🇸",2021-03-01 21:20:49.276502,4576,"[{'text': 'WeThePeople', 'indices': [148, 160]}]",22075,,Twitter for iPhone,None,None,None
2020-12-23 03:45:57,1341590845695406080,Arizona Republican Party,AZGOP,37,We welcome all — especially freedom-loving patriots! #KeepAZRed https://t.co/vfIk1hJS03,2021-03-01 21:20:49.276502,488,"[{'text': 'KeepAZRed', 'indices': [53, 63]}]",22075,,Twitter for iPhone,None,None,None
2020-12-23 03:51:49,1341592320412704768,Arizona Republican Party,AZGOP,473,USA USA USA! 🇺🇸 https://t.co/8hQ3aZI2fi,2021-03-01 21:20:49.276502,2583,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 03:57:53,1341593848972238853,Arizona Republican Party,AZGOP,1277,You’ve probably noticed by now we don’t do things here in Arizona the same way as other states. We like to get stuff done. Welcome to the Wild West! 🤠🌵,2021-03-01 21:20:49.276502,12297,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 04:27:25,1341601279555022848,Arizona Republican Party,AZGOP,32,"1/257, thanks a bunch! Hopefully your account can survive the onslaught of scrutiny from our psychotic media now. Godspeed. https://t.co/PT6hzdzaRd",2021-03-01 21:20:49.276502,496,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 04:37:10,1341603732379844609,Arizona Republican Party,AZGOP,65,"Wow, #NeverTrumpers are the absolute worst. Real “sticks in the mud” who get paid to say bad (fake) things about Republicans. Arizonans ❤️ President @realDonaldTrump! https://t.co/HpoQV9FLbu",2021-03-01 21:20:49.276502,521,"[{'text': 'NeverTrumpers', 'indices': [5, 19]}]",22075,,Twitter for iPhone,None,None,None
2020-12-23 04:48:58,1341606704237207554,Arizona Republican Party,AZGOP,278,"How do we keep losing followers when we mention Mr. McCain 🤯

But we gain many, many followers when we say #FightForTrump 😊

Oh well, it’s only Twitter!",2021-03-01 21:20:49.276502,2443,"[{'text': 'FightForTrump', 'indices': [107, 121]}]",22075,,Twitter for iPhone,None,None,None
2020-12-23 05:03:07,1341610263678758912,Arizona Republican Party,AZGOP,130,"“The real goal, however, is having the case fully resolved...the documents and equipment reviewed and audited—before Jan. 6.” https://t.co/XaIpMTEDT0",2021-03-01 21:20:49.276502,652,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 05:28:12,1341616575149993984,Arizona Republican Party,AZGOP,327,"RT @DavidJHarrisJr: Maricopa County elections board ignores subpoena for an audit of voting machines.
https://t.co/7tEPOcvagE",2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,"Maricopa County elections board ignores subpoena for an audit of voting machines.
https://t.co/7tEPOcvagE",None,None
2020-12-23 16:00:46,1341775768339296256,Arizona Republican Party,AZGOP,720,"In today’s update, Chairwoman @kelliwardaz talks about Judge Warner’s comments on legislative subpoena power and encourages the State Senate to take further action to force the Maricopa Board of Supervisors to turn over the information needed for a full and transparent audit. https://t.co/yTGG52efAk",2021-03-01 21:20:49.276502,3026,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 17:23:51,1341796676189741057,Arizona Republican Party,AZGOP,800,"State senators in Arizona sue for access to Maricopa County voting data, machines https://t.co/aw3disTqUQ via @JustTheNews",2021-03-01 21:20:49.276502,3652,[],22075,,Twitter Web App,None,None,None
2020-12-23 17:58:56,1341805506202128385,Arizona Republican Party,AZGOP,47,"Liberals, RINOs, and #FakeNews when Congress passes a $900 BILLION (with a “B”) spending bill that includes only SIX HUNDRED DOLLARS for struggling Americans

                          VS

Liberals, RINOs, and #FakeNews when @AZGOP tweets something that rubs them the wrong way https://t.co/y8GyL0yE9W",2021-03-01 21:20:49.276502,310,"[{'text': 'FakeNews', 'indices': [21, 30]}, {'text': 'FakeNews', 'indices': [210, 219]}]",22075,,Twitter for iPhone,None,None,None
2020-12-23 18:58:02,1341820377354350592,Arizona Republican Party,AZGOP,2626,"Well, if a subpoena doesn’t do the job, there’s always contempt &amp; jail time!",2021-03-01 21:20:49.276502,17390,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 19:01:30,1341821249278894080,Arizona Republican Party,AZGOP,1227,"There’s a certain peace that comes with knowing they won’t get away with it. Hold the line, patriots!",2021-03-01 21:20:49.276502,6982,[],22075,,Twitter for iPhone,None,None,None
2020-12-23 19:10:48,1341823592259072002,Arizona Republican Party,AZGOP,631,"Allow us to rephrase our earlier tweet:

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸

January 6 is going to be 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/HsTicobXYM",2021-03-01 21:20:49.276502,3040,[],22075,,Twitter Web App,None,None,None
2020-12-23 19:12:20,1341823978323718146,Arizona Republican Party,AZGOP,4037,RT @kelliwardaz: 🙏🏼🙏🏼 Pray for Vice President @Mike_Pence &amp; the USA 🙏🏼🙏🏼,2021-03-01 21:20:49.276502,0,[],22075,,Twitter Web App,🙏🏼🙏🏼 Pray for Vice President @Mike_Pence &amp; the USA 🙏🏼🙏🏼,None,None
2020-12-23 20:17:36,1341840403079815168,Arizona Republican Party,AZGOP,6659,"RT @JennaEllisEsq: The judicial branch has failed the American people.

The state legislatures do not need a court order.

Will they step u…",2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,"The judicial branch has failed the American people.

The state legislatures do not need a court order.

Will they step up and protect election integrity?

They are who the Constitution specifically grants plenary authority to. They HAVE to act.",None,None
2020-12-23 20:38:43,1341845717460135936,Arizona Republican Party,AZGOP,1873,"RT @cvpayne: News Alert: Trump vetoes massive defense spending bill, teeing up override votes in Congress @washingtonpost 

President Trump…",2021-03-01 21:20:49.276502,0,[],22075,,Twitter Web App,"News Alert: Trump vetoes massive defense spending bill, teeing up override votes in Congress @washingtonpost 

President Trump Steps Up",None,None
2020-12-23 20:39:10,1341845828005183490,Arizona Republican Party,AZGOP,495,RT @Wizard_Predicts: BREAKING: Trump Vetoes Defense Bill https://t.co/VcMZmVUeGq,2021-03-01 21:20:49.276502,0,[],22075,,Twitter Web App,BREAKING: Trump Vetoes Defense Bill https://t.co/VcMZmVUeGq,None,None
2020-12-23 21:34:46,1341859820597592064,Arizona Republican Party,AZGOP,158,It's actually that simple. He's not making it up. https://t.co/CK8ESPiNkZ,2021-03-01 21:20:49.276502,890,[],22075,,Twitter Web App,None,None,None
2020-12-23 21:40:59,1341861385471488002,Arizona Republican Party,AZGOP,1400,"Arizona's GOP Electors filed an Amicus Brief today in the case between the State Senate and Maricopa County Board of Supv. Judge Warner should force the Board to comply with the subpoenas, or the Legislature should use its power to hold them in contempt and throw them in jail.",2021-03-01 21:20:49.276502,5799,[],22075,,Twitter Web App,None,None,None
2020-12-23 21:46:03,1341862659571019783,Arizona Republican Party,AZGOP,107,"Chairwoman @kelliwardaz will talk more about our Amicus Brief in her daily update tomorrow morning. Who knows, we may get an early Christmas present if the rule of law is followed? Talk to you all at 9 AM!",2021-03-01 21:20:49.276502,827,[],22075,,Twitter Web App,None,None,None
2020-12-23 22:29:50,1341873677739184129,Arizona Republican Party,AZGOP,77,"""In a video posted to Twitter on Wednesday, [Chairwoman @kelliwardaz] slammed Maricopa County’s Board of Supervisors for stating they want election transparency, but doing nothing about it when given the chance."" https://t.co/c47SDZikHd via @OANN",2021-03-01 21:20:49.276502,446,[],22075,,Twitter Web App,None,None,None
2020-12-23 22:35:01,1341874982062862340,Arizona Republican Party,AZGOP,112,RT @andybiggs4az: The Freedom Caucus continues to give a voice to countless Americans who feel that Washington does not represent them. We…,2021-03-01 21:20:49.276502,0,[],22075,,Twitter Web App,"The Freedom Caucus continues to give a voice to countless Americans who feel that Washington does not represent them. We support open, accountable &amp; limited government, the Constitution &amp; the rule of law, &amp; policies that promote the liberty, safety and prosperity of all Americans",None,None
2020-12-23 22:35:34,1341875120072220676,Arizona Republican Party,AZGOP,849,"RT @maggieNYT: Trump campaign is going on radio in GA with a substantial buy with an ad talking about its allegations of election fraud, pe…",2021-03-01 21:20:49.276502,0,[],22075,,Twitter Web App,"Trump campaign is going on radio in GA with a substantial buy with an ad talking about its allegations of election fraud, per a buyer and a campaign adviser. Also in MI and AZ and Wisc, as well as on OAN and Newsmax",None,None
2020-12-23 23:03:48,1341882226544431106,Arizona Republican Party,AZGOP,1275,RT @Wizard_Predicts: BREAKING: Trump Advisor Says Arizona Legislature Considers Using 'Sergeant-at-Arms' to Enforce Subpoenas on Maricopa C…,2021-03-01 21:20:49.276502,0,[],22075,,Twitter Web App,BREAKING: Trump Advisor Says Arizona Legislature Considers Using 'Sergeant-at-Arms' to Enforce Subpoenas on Maricopa County Today https://t.co/0YETw7hv3f,None,None
2020-12-23 23:56:08,1341895396734414849,Arizona Republican Party,AZGOP,108,"Great! Judge Warner (let us inspect 100 ballots, 3% had errors) will do the right thing, even though he's a Democrat-appointed judge. It's called #RuleOfLaw. If he decides to ""make something up,"" there's always the AZ Supreme Court or the Legislature can just put them in jail. https://t.co/meZbUy0QpX",2021-03-01 21:20:49.276502,551,"[{'text': 'RuleOfLaw', 'indices': [146, 156]}]",22075,,Twitter Web App,None,None,None
2020-12-24 00:03:27,1341897236922380299,Arizona Republican Party,AZGOP,132,"Dear State Senate Attorneys (the good guys): Backroom deals are fine, but just make sure we get all the evidence!",2021-03-01 21:20:49.276502,1124,[],22075,,Twitter Web App,None,None,None
2020-12-24 00:05:59,1341897875236782080,Arizona Republican Party,AZGOP,161,"RT @RandyDeSoto: “We need to stop the steal, and we need to stop the stall,” @AZGOP chairwoman @kelliwardaz said. #StopTheSteaI2020 https:/…",2021-03-01 21:20:49.276502,0,"[{'text': 'StopTheSteaI2020', 'indices': [114, 131]}]",22075,,Twitter Web App,"“We need to stop the steal, and we need to stop the stall,” @AZGOP chairwoman @kelliwardaz said. #StopTheSteaI2020 https://t.co/acsJjADt7H",None,None
2020-12-24 00:09:51,1341898848202055681,Arizona Republican Party,AZGOP,1147,"If there's one thing Judge Warner was unequivocally clear on, it's that the Legislature has awesome POWER to hold those who thumb their noses at legal subpoenas in CONTEMPT and send them marching straight to JAIL. Very important. Thank you, Judge!",2021-03-01 21:20:49.276502,4602,[],22075,,Twitter Web App,None,None,None
2020-12-24 00:21:20,1341901740250116097,Arizona Republican Party,AZGOP,62,"And what about $2.5 Million to count the number of Amberjack fish in the Gulf of Mexico? Or $10 Million for gender studies in Pakistan? Or $40 Million to the Kennedy Center? Or $130 Million to Nepal for development programs?

What will you be doing about wasting taxpayer dollars? https://t.co/txUYjNxiY4",2021-03-01 21:20:49.276502,310,[],22075,,Twitter Web App,None,None,None
2020-12-24 00:25:53,1341902883407753216,Arizona Republican Party,AZGOP,8505,"RT @kelliwardaz: Rush Limbaugh closing today:

“Even if I can’t make it back, know that this is where I want to be, I will always want to b…",2021-03-01 21:20:49.276502,0,[],22075,,Twitter Web App,"Rush Limbaugh closing today:

“Even if I can’t make it back, know that this is where I want to be, I will always want to be right here with you &amp; I won’t quit fighting to be right here with you.” 

Pray for @RealRLimbaugh 🙏🏼❤️🇺🇸",None,None
2020-12-24 00:28:38,1341903574998114309,Arizona Republican Party,AZGOP,21,So you're not going to do anything. Got it. Billions of taxpayer dollars down the tubes! 😰 https://t.co/esEhdH8Wxp,2021-03-01 21:20:49.276502,165,[],22075,,Twitter Web App,None,None,None
2020-12-24 00:55:00,1341910210655477760,Arizona Republican Party,AZGOP,821,"RT @kelliwardaz: Where are we with #ElectionIntegrity in #AZ? 

Legislators want the BOS &amp; the judge to do something. 

The judge wants the…",2021-03-01 21:20:49.276502,0,"[{'text': 'ElectionIntegrity', 'indices': [35, 53]}, {'text': 'AZ', 'indices': [57, 60]}]",22075,,Twitter for iPhone,"Where are we with #ElectionIntegrity in #AZ? 

Legislators want the BOS &amp; the judge to do something. 

The judge wants the legislators to do something. 

The Board of Supervisors refuses to do anything. 

We the People want SOMEBODY to do SOMETHING! 

#StopTheSteal #StopTheStall",None,None
2020-12-24 01:23:46,1341917450074525696,Arizona Republican Party,AZGOP,164,RT @FarnsworthEddie: The court has taken the issues of jurisdiction and standing under advisement. He will render his opinion later tonight…,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,The court has taken the issues of jurisdiction and standing under advisement. He will render his opinion later tonight or in the morning.,None,None
2020-12-24 03:05:30,1341943051175014400,Arizona Republican Party,AZGOP,1281,STOP THE STALL!,2021-03-01 21:20:49.276502,9833,[],22075,,Twitter for iPhone,None,None,None
2020-12-24 03:10:50,1341944393239040000,Arizona Republican Party,AZGOP,161,"No pressure, attorneys! Let’s get the right statute and wrap this thing up. https://t.co/8N4BqIqINK",2021-03-01 21:20:49.276502,910,[],22075,,Twitter for iPhone,None,None,None
2020-12-24 03:14:11,1341945237015556097,Arizona Republican Party,AZGOP,509,"Everyone realizes what’s going on here right? 

DELAY
DELAY
DELAY
DELAY
DELAY
DELAY
DELAY

Time for the State Legislature to start flexing. The People are with you, WIN!",2021-03-01 21:20:49.276502,2578,[],22075,,Twitter for iPhone,None,None,None
2020-12-24 03:25:28,1341948078237081600,Arizona Republican Party,AZGOP,2626,"RT @AZGOP: Well, if a subpoena doesn’t do the job, there’s always contempt &amp; jail time!",2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,"Well, if a subpoena doesn’t do the job, there’s always contempt &amp; jail time!",None,None
2020-12-24 03:33:52,1341950190635413510,Arizona Republican Party,AZGOP,92,RT @MichelleUgenti: I’m even more confident than ever that Republicans are on the right side of this issue now that the Democrats are offic…,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,I’m even more confident than ever that Republicans are on the right side of this issue now that the Democrats are officially opposed. https://t.co/1fXaNSuDnP,None,None
2020-12-24 03:41:25,1341952091573657600,Arizona Republican Party,AZGOP,9257,RT @DanScavino: https://t.co/NOfmOG7maD,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,https://t.co/NOfmOG7maD,None,None
2020-12-24 04:25:34,1341963201358028800,Arizona Republican Party,AZGOP,102,"What a disappointment Clint has become to the good, law-abiding people of Arizona. Rumor has it that he wrote the headline “Protecting Maricopa County Voters” and then moved out of the way so as not to get struck by lightning. Maricopa County is where transparency goes to die! https://t.co/j0c4XnmzSo",2021-03-01 21:20:49.276502,463,[],22075,,Twitter for iPhone,None,None,None
2020-12-24 04:28:14,1341963872626946049,Arizona Republican Party,AZGOP,788,"RT @merissahamilton: MARICOPA COUNTY SUBPOENA OF DOMINION, BALLOTS ETC

Judge Warner dismisses AZ Republican Senate leadership lawsuit unde…",2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,"MARICOPA COUNTY SUBPOENA OF DOMINION, BALLOTS ETC

Judge Warner dismisses AZ Republican Senate leadership lawsuit under a technicality that it was improperly brought under a mandamus argument

Judge allowing Petitioners to resubmit under ARS 12-2212

Stay Tuned!

THIS IS NOT OVER https://t.co/LPhwk38YIm",None,None
2020-12-24 04:31:00,1341964570487828480,Arizona Republican Party,AZGOP,294,"Refile under the proper statute. Quick &amp; Easy! 

In the meantime, take advantage of Judge Warner offering “clarity” on Legislature’s incredible subpoena power, which includes CONTEMPT &amp; JAIL for those who refuse the order.

Win-Win!",2021-03-01 21:20:49.276502,1432,[],22075,,Twitter for iPhone,None,None,None
2020-12-24 04:41:31,1341967217290866688,Arizona Republican Party,AZGOP,569,"The Board of Supervisors say they want an audit and transparency, but then they sued the State Senate and didn’t ask for an expedited hearing. They were very happy with a trial in February. All they care about is delay, delay, delay! #StopTheStall #StopTheSteal",2021-03-01 21:20:49.276502,2521,"[{'text': 'StopTheStall', 'indices': [234, 247]}, {'text': 'StopTheSteal', 'indices': [248, 261]}]",22075,,Twitter for iPhone,None,None,None
2020-12-24 04:49:37,1341969254183297024,Arizona Republican Party,AZGOP,129,".@FarnsworthEddie, a conservative hero, is retiring in January after a long and storied career fighting for the people of Arizona and just causes. The fight for #ElectionIntegrity is his final mission—and he’s about to paint his masterpiece. Thank you, Eddie!",2021-03-01 21:20:49.276502,881,"[{'text': 'ElectionIntegrity', 'indices': [161, 179]}]",22075,,Twitter for iPhone,None,None,None
2020-12-24 05:00:20,1341971950369976321,Arizona Republican Party,AZGOP,501,"The People of Arizona have long memories. It is political suicide to sit on the sidelines and not fight for transparency and election integrity. Think about your future in politics, sure, but, more importantly, fight for your country! There is no other option. #StopTheSteal",2021-03-01 21:20:49.276502,2462,"[{'text': 'StopTheSteal', 'indices': [261, 274]}]",22075,,Twitter for iPhone,None,None,None
2020-12-24 16:00:01,1342137966165184512,Arizona Republican Party,AZGOP,796,"In today’s update, Chairwoman @kelliwardaz recaps the latest developments in the fight for election integrity in Arizona. https://t.co/h1mGHg4jvX",2021-03-01 21:20:49.276502,3218,[],22075,,Twitter Media Studio,None,None,None
2020-12-24 17:14:12,1342156633573613568,Arizona Republican Party,AZGOP,39,"From your friends at the Republican Party of Arizona, we want to wish you all a very #MerryChristmasEve! https://t.co/6lbapsUWYa",2021-03-01 21:20:49.276502,606,"[{'text': 'MerryChristmasEve', 'indices': [85, 103]}]",22075,,Twitter for iPhone,None,None,None
2020-12-24 17:43:08,1342163918119194624,Arizona Republican Party,AZGOP,196,RT @merissahamilton: Merry Christmas! https://t.co/ZWDFlm9rG3,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,Merry Christmas! https://t.co/ZWDFlm9rG3,None,None
2020-12-24 17:45:09,1342164422169661440,Arizona Republican Party,AZGOP,6053,RT @LizRNC: TRUMP WON.,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,TRUMP WON.,None,None
2020-12-24 17:45:33,1342164524783296514,Arizona Republican Party,AZGOP,18,RT @BretRbrts: Good Morning &amp; Merry Christmas Eve!🎄 https://t.co/TQoelKOlZo,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,Good Morning &amp; Merry Christmas Eve!🎄 https://t.co/TQoelKOlZo,None,None
2020-12-24 17:46:39,1342164801829662721,Arizona Republican Party,AZGOP,26,"RT @totallytucson: Merry Christmas Eve, #Tucson! #Sunrise in Sabino Canyon, a ray of hope in this calm, peaceful desert oasis. Loving the q…",2021-03-01 21:20:49.276502,0,"[{'text': 'Tucson', 'indices': [40, 47]}, {'text': 'Sunrise', 'indices': [49, 57]}]",22075,,Twitter for iPhone,"Merry Christmas Eve, #Tucson! #Sunrise in Sabino Canyon, a ray of hope in this calm, peaceful desert oasis. Loving the quiet assurance of nature’s wonders in #hiking canyons around town. Feeling blessed here in our wide open spaces. #sabinocanyon @VisitTucsonAZ #visittucson https://t.co/kJL9CXj6Gz",None,None
2020-12-24 20:21:25,1342203748328869888,Arizona Republican Party,AZGOP,930,"“The reason we have paper backups here in Arizona is so that when there’s a question we can look at them. Right now, those paper ballots are basically being held hostage by attorneys, by judges.” @kelliwardaz https://t.co/iqOWlm8Nxg",2021-03-01 21:20:49.276502,2455,[],22075,,Twitter for iPhone,None,None,None
2020-12-24 20:38:00,1342207920902176772,Arizona Republican Party,AZGOP,4911,"RT @Leo4AzHouse: 🇺🇸 If you're an elected official, why wouldn't you support a full forensic audit on our elections? If they find nothing, a…",2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,"🇺🇸 If you're an elected official, why wouldn't you support a full forensic audit on our elections? If they find nothing, at least you listened to the people &amp; we can all move on. If they do find systemic fraud, you just helped save our country. It's a win-win situation!....",None,None
2020-12-24 20:38:36,1342208073449025565,Arizona Republican Party,AZGOP,26,"RT @jeremiahcota: I'm thankful for many fellow Republicans this Christmas Eve.

But a special shoutout to

@DrPaulGosar 
@RepAndyBiggsAZ 
@…",2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,"I'm thankful for many fellow Republicans this Christmas Eve.

But a special shoutout to

@DrPaulGosar 
@RepAndyBiggsAZ 
@KellyTownsend11 
@MarkFinchem 
@WendyRogersAZ 

And many more.  Also @kelliwardaz for her leadership of the AzGOP these past few years!",None,None
2020-12-24 21:06:52,1342215187819073537,Arizona Republican Party,AZGOP,238,https://t.co/RymIMtNxG7,2021-03-01 21:20:49.276502,1015,[],22075,,Twitter for iPhone,None,None,None
2020-12-24 23:23:48,1342249646954053635,Arizona Republican Party,AZGOP,1007,All the American People want for Christmas is honest elected officials. God Bless!,2021-03-01 21:20:49.276502,7995,[],22075,,Twitter for iPhone,None,None,None
2020-12-24 23:25:14,1342250009438416906,Arizona Republican Party,AZGOP,115,"...and, Election Integrity ⭐️",2021-03-01 21:20:49.276502,1638,[],22075,,Twitter for iPhone,None,None,None
2020-12-25 00:16:34,1342262929022971906,Arizona Republican Party,AZGOP,15296,RT @FLOTUS: .@POTUS &amp; I send our warmest wishes to all as we celebrate #Christmas. May the love we share with our family &amp; friends fill our…,2021-03-01 21:20:49.276502,0,"[{'text': 'Christmas', 'indices': [75, 85]}]",22075,,Twitter for iPhone,.@POTUS &amp; I send our warmest wishes to all as we celebrate #Christmas. May the love we share with our family &amp; friends fill our hearts with peace &amp; joy! https://t.co/aR2HNhMDPr,None,None
2020-12-25 03:35:16,1342312932009455617,Arizona Republican Party,AZGOP,13486,"RT @marklevinshow: Merry Christmas to President Trump, the First Lady, and the Trump family!  God bless you!  And thank you for fighting fo…",2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,"Merry Christmas to President Trump, the First Lady, and the Trump family!  God bless you!  And thank you for fighting for our country!  We Levinites stand with you!
(Feel free to leave your holiday message to the Trumps below!)",None,None
2020-12-25 04:19:10,1342323980582211584,Arizona Republican Party,AZGOP,8327,"RT @FLOTUS: Every #Christmas Eve, I enjoy tracking Santa’s journey with children from across the country &amp; @NoradSanta. Santa is on his way…",2021-03-01 21:20:49.276502,0,"[{'text': 'Christmas', 'indices': [18, 28]}]",22075,,Twitter for iPhone,"Every #Christmas Eve, I enjoy tracking Santa’s journey with children from across the country &amp; @NoradSanta. Santa is on his way, so be sure to follow #NORADTracksSanta as he &amp; his reindeer make their way around the world! #MerryChristmas! https://t.co/VzjyUfyUYF",None,None
2020-12-25 04:19:23,1342324035133308928,Arizona Republican Party,AZGOP,5893,RT @IvankaTrump: Merry Christmas Eve!🎄 https://t.co/Nw3Lc4dbRR,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,Merry Christmas Eve!🎄 https://t.co/Nw3Lc4dbRR,None,None
2020-12-25 04:19:46,1342324132097241088,Arizona Republican Party,AZGOP,3087,RT @WhiteHouse: Merry Christmas! 🎄 https://t.co/57Wd2gbeTT,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,Merry Christmas! 🎄 https://t.co/57Wd2gbeTT,None,None
2020-12-25 14:16:43,1342474355729707015,Arizona Republican Party,AZGOP,105,RT @kelliwardaz: #MerryChristmas from the Ward Family! We hope today brings joy &amp; cheer to you &amp; your loved ones. We are grateful for freed…,2021-03-01 21:20:49.276502,0,"[{'text': 'MerryChristmas', 'indices': [17, 32]}]",22075,,Twitter for iPhone,"#MerryChristmas from the Ward Family! We hope today brings joy &amp; cheer to you &amp; your loved ones. We are grateful for freedom, family, friends, &amp; the miracle of the birth of Jesus Christ. Have a blessed Christmas! #ChristmasStar https://t.co/S1qpMShs1Z",None,None
2020-12-25 14:16:51,1342474389179289600,Arizona Republican Party,AZGOP,8,RT @DavidSchweikert: From our family to yours - Merry Christmas!🎄🎁 https://t.co/lrOz9OFoMW,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,From our family to yours - Merry Christmas!🎄🎁 https://t.co/lrOz9OFoMW,None,None
2020-12-25 15:00:00,1342485251679870981,Arizona Republican Party,AZGOP,158,"A special message from Chairwoman @kelliwardaz: #MerryChristmas, Arizona! May God’s blessings fill all of our hearts, and may this joyful holiday season remind us to be grateful for faith, family, freedom, and the miracle of Christmas. 🎅🎄 https://t.co/x4QlqN3qSx",2021-03-01 21:20:49.276502,1380,"[{'text': 'MerryChristmas', 'indices': [48, 63]}]",22075,,Twitter Media Studio,None,None,None
2020-12-25 16:15:46,1342504319103475712,Arizona Republican Party,AZGOP,7661,RT @RudyGiuliani: Merry Christmas 🎁🎄 to all and prayers to the Prince  of Peace for peace in our land and throughout the world.,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,Merry Christmas 🎁🎄 to all and prayers to the Prince  of Peace for peace in our land and throughout the world.,None,None
2020-12-25 16:15:57,1342504362023792640,Arizona Republican Party,AZGOP,4668,RT @DanScavino: https://t.co/DVmj1BywXV,2021-03-01 21:20:49.276502,0,[],22075,,Twitter for iPhone,https://t.co/DVmj1BywXV,None,None
2020-12-25 16:34:18,1342508980405493764,Arizona Republican Party,AZGOP,47,"#MerryChristmas, Arizona! 🎄 https://t.co/ctWxJFoEN1",2021-03-01 21:20:49.276502,614,"[{'text': 'MerryChristmas', 'indices': [0, 15]}]",22075,,Twitter for iPhone,None,None,None
